Id,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,TotalBsmtSF,HeatingQC,FullBath,HalfBath,BedroomAbvGr,GrLivArea,Fireplaces,GarageType,GarageCars,GarageArea,PoolArea,SalePrice
775,120,RL,11057,IR2,OldTown,TwnhsE,2Story,8,9,1967,1982,Hip,VinylSd,0.0,559.0,Ex,1,0,1,1368,1,Attchd,1,270.0,0,238062
776,60,FV,3695,Reg,NWAmes,1Fam,2Story,9,5,1993,2010,Gable,MetalSd,400.0,863.0,Ex,2,0,4,2491,1,Attchd,2,513.0,0,338342
777,160,FV,5633,IR2,Sawyer,1Fam,1Story,8,6,1932,1946,Gable,VinylSd,0.0,1209.0,Ex,2,1,4,1227,0,Attchd,3,616.0,0,215443
778,190,RL,7159,IR1,SawyerW,1Fam,1.5Fin,2,8,1935,1946,Gable,BrkFace,0.0,814.0,Ex,2,0,5,2056,2,Attchd,0,0.0,0,203978
779,70,RL,7807,IR1,NWAmes,1Fam,2Story,10,9,1981,2010,Gable,HdBoard,0.0,1059.0,Gd,3,1,4,1808,0,CarPort,2,429.0,0,319808
780,60,RL,11051,Reg,NAmes,1Fam,1Story,1,8,2000,2008,Gable,BrkFace,0.0,425.0,Ex,1,2,4,1715,0,Attchd,0,0.0,0,178302
781,75,RL,8856,Reg,Somerst,1Fam,1Story,10,3,1918,1943,Gable,VinylSd,0.0,904.0,TA,0,1,3,2985,1,Attchd,1,202.0,0,363582
782,80,RL,4156,IR3,Edwards,1Fam,2Story,2,1,1927,1940,Hip,HdBoard,400.0,764.0,Ex,3,0,0,3065,0,Attchd,3,627.0,0,243660
783,75,RL,9799,Reg,NWAmes,1Fam,1Story,2,5,1939,1967,Gable,Wd Sdng,0.0,539.0,Ex,3,0,3,1731,0,Attchd,2,569.0,0,197325
784,50,RM,10996,Reg,OldTown,1Fam,2.5Unf,3,7,1983,2003,Gable,BrkFace,0.0,1167.0,Ex,3,1,4,1629,1,Attchd,1,257.0,0,200942
785,75,FV,10720,Reg,Somerst,1Fam,1Story,10,2,1996,2010,Gable,Wd Sdng,0.0,1878.0,Gd,3,0,2,1150,0,Attchd,3,772.0,0,318718
786,85,RL,13910,IR1,Sawyer,1Fam,2Story,7,1,1975,1985,Gable,Wd Sdng,100.0,1334.0,Ex,1,1,3,1805,2,BuiltIn,3,704.0,0,289224
787,180,RM,12295,Reg,SawyerW,1Fam,1Story,2,4,1914,1919,Hip,VinylSd,0.0,1368.0,Ex,2,1,4,3248,0,Attchd,0,0.0,0,263320
788,180,RL,10194,IR1,Somerst,Duplex,1Story,1,3,1940,1949,Gable,HdBoard,0.0,1193.0,Ex,0,1,4,1739,1,Attchd,0,0.0,0,197497
789,85,RL,7823,Reg,NWAmes,1Fam,2Story,6,4,1938,1965,Gable,VinylSd,0.0,1162.0,TA,0,1,0,2249,0,Attchd,1,258.0,0,277459
790,80,RM,3531,Reg,CollgCr,1Fam,2Story,9,1,1901,1908,Hip,VinylSd,100.0,437.0,Ex,3,0,5,1188,0,Attchd,0,0.0,0,187730
791,190,RL,10044,Reg,Gilbert,Duplex,2Story,3,2,1962,1977,Hip,VinylSd,0.0,853.0,TA,3,0,1,1586,1,BuiltIn,1,245.0,0,180871
792,160,RM,8989,Reg,Somerst,1Fam,2Story,6,1,1928,1930,Gable,BrkFace,0.0,1100.0,Ex,1,2,3,2077,1,Attchd,1,312.0,0,271260
793,75,RL,9281,Reg,NWAmes,1Fam,2Story,3,3,2004,2005,Hip,VinylSd,0.0,1110.0,Ex,3,0,3,1866,1,Attchd,1,262.0,0,252852
794,30,RM,4279,Reg,NridgHt,Twnhs,1Story,1,4,1973,1988,Gable,BrkFace,0.0,1493.0,Ex,0,0,3,2315,0,Attchd,0,0.0,0,221996
795,30,RL,4719,Reg,Sawyer,Twnhs,1Story,5,1,1965,1983,Gable,BrkFace,400.0,594.0,Ex,0,1,4,1508,1,Detchd,2,457.0,0,212902
796,120,RL,13719,Reg,NridgHt,1Fam,1.5Fin,10,6,1950,1979,Gable,BrkFace,100.0,1144.0,Gd,2,0,0,1069,0,Attchd,1,258.0,0,250343
797,40,RL,7944,IR1,SawyerW,1Fam,1Story,4,2,1974,1982,Gable,BrkFace,0.0,586.0,Fa,2,1,4,2531,1,Attchd,2,382.0,0,270821
798,70,RL,11392,Reg,SawyerW,1Fam,1.5Fin,7,5,1976,1991,Gable,BrkFace,0.0,824.0,Ex,0,1,4,1365,1,Attchd,3,755.0,0,256331
799,80,RL,8218,Reg,Somerst,1Fam,1Story,6,8,1909,1930,Hip,VinylSd,0.0,0.0,Ex,0,0,5,2104,0,CarPort,0,0.0,0,193600
800,75,RL,8224,Reg,Somerst,1Fam,2Story,10,4,1913,1938,Gable,VinylSd,0.0,1267.0,Ex,1,2,2,2069,1,Detchd,0,0.0,0,310326
801,80,RM,12953,Reg,Edwards,1Fam,1Story,7,5,1981,2008,Hip,Wd Sdng,200.0,1209.0,Ex,1,1,0,1097,0,Attchd,2,545.0,0,265834
802,60,FV,6260,IR1,CollgCr,Duplex,1.5Fin,5,9,1950,1953,Gable,MetalSd,0.0,942.0,Ex,0,1,3,2476,1,Detchd,3,595.0,0,304928
803,20,FV,8502,Reg,NWAmes,1Fam,2Story,4,2,1972,1981,Gable,VinylSd,0.0,379.0,TA,3,0,1,1525,1,Attchd,3,637.0,0,180862
804,160,C (all),6430,Reg,SawyerW,2fmCon,2Story,7,2,1938,1956,Gable,HdBoard,400.0,1072.0,Ex,2,0,3,1838,0,Attchd,1,223.0,0,266549
805,190,RM,6520,Reg,SawyerW,1Fam,1Story,7,6,1927,1939,Gable,Wd Sdng,0.0,0.0,TA,0,1,4,1623,2,Attchd,0,0.0,0,223037
806,120,RL,6942,IR1,SawyerW,1Fam,1Story,6,6,1902,1919,Gable,BrkFace,0.0,1566.0,Ex,3,0,0,2941,0,Detchd,3,687.0,0,308125
807,190,RM,9054,Reg,SawyerW,1Fam,1Story,8,3,1983,1997,Gable,Wd Sdng,100.0,1424.0,Ex,0,0,0,2705,2,Attchd,3,453.0,0,326962
808,45,RM,6378,Reg,OldTown,1Fam,2Story,4,9,1969,1998,Gable,Wd Sdng,200.0,616.0,Ex,2,1,0,1049,0,Detchd,1,261.0,0,167530
809,150,RL,15182,IR1,OldTown,1Fam,2Story,10,1,1926,1929,Gambrel,MetalSd,100.0,1133.0,Ex,2,0,2,3560,2,Attchd,1,221.0,0,399220
810,60,RL,5180,IR1,OldTown,Duplex,1Story,5,3,1901,1909,Gable,MetalSd,100.0,0.0,Ex,1,0,3,1475,0,Detchd,2,398.0,0,157742
811,180,RL,7380,Reg,Sawyer,1Fam,1Story,4,8,1992,1995,Gable,BrkFace,0.0,1109.0,Ex,1,0,2,3397,0,Attchd,0,0.0,0,325643
812,120,FV,6503,Reg,Gilbert,1Fam,1Story,1,8,1937,1965,Gable,VinylSd,0.0,1053.0,Ex,1,0,5,1674,2,Attchd,3,631.0,0,217855
813,190,RL,16705,Reg,NAmes,1Fam,1Story,8,4,1902,1917,Gable,MetalSd,0.0,1155.0,TA,1,1,1,1632,0,Attchd,2,495.0,0,259053
814,60,RH,8939,IR1,OldTown,1Fam,1Story,1,8,1915,1942,Hip,HdBoard,100.0,1636.0,Ex,2,0,5,1678,0,Attchd,0,0.0,0,146097
815,180,RL,13574,IR2,Edwards,1Fam,2Story,5,8,1993,2010,Gable,MetalSd,0.0,720.0,TA,3,0,4,1603,1,Attchd,2,383.0,0,230453
816,75,RL,3855,Reg,CollgCr,1Fam,1Story,6,1,1939,1953,Hip,VinylSd,,624.0,Ex,3,1,2,3855,1,Attchd,0,0.0,0,347180
817,180,RH,9260,IR1,Gilbert,1Fam,2Story,6,3,1901,1924,Gable,VinylSd,400.0,1227.0,TA,3,2,2,1767,1,None,0,0.0,0,235026
818,190,RL,12642,Reg,SawyerW,1Fam,1Story,5,1,1980,1981,Gable,VinylSd,0.0,422.0,Ex,0,1,5,1651,0,Attchd,3,573.0,0,214789
819,20,RL,8443,IR1,NAmes,TwnhsE,1Story,3,2,1940,1967,Hip,VinylSd,0.0,1166.0,Ex,1,0,4,1850,1,Attchd,0,0.0,0,195614
820,150,RL,13804,IR1,NAmes,1Fam,2Story,5,4,1911,1937,Flat,BrkFace,0.0,1086.0,Fa,1,0,0,1352,0,Attchd,1,224.0,0,179897
821,90,FV,6256,Reg,Sawyer,1Fam,2Story,8,3,1934,1947,Hip,Wd Sdng,0.0,351.0,Ex,2,1,4,2919,2,Attchd,3,697.0,0,332156
822,30,RL,16394,Reg,Edwards,1Fam,2Story,2,6,2006,2008,Gable,VinylSd,0.0,696.0,Gd,2,0,3,1162,1,Attchd,1,254.0,0,164969
823,30,RL,25577,Reg,NAmes,1Fam,2Story,6,5,1964,1985,Gable,MetalSd,0.0,1686.0,Gd,0,1,5,1503,1,Detchd,2,338.0,0,244501
824,150,RL,6758,IR1,NridgHt,1Fam,1Story,9,5,1954,1981,Gable,VinylSd,0.0,501.0,Ex,0,0,4,2394,0,Attchd,2,287.0,0,294810
825,60,RL,6485,Reg,NWAmes,1Fam,SFoyer,8,7,1944,1966,Hip,BrkFace,0.0,977.0,Fa,3,0,0,1831,1,Detchd,0,0.0,0,259929
826,160,RL,16759,Reg,SawyerW,1Fam,1Story,8,7,1978,1981,Hip,MetalSd,0.0,600.0,TA,2,1,4,2131,1,Attchd,0,0.0,0,292910
827,160,C (all),17850,Reg,NridgHt,1Fam,1Story,8,9,1989,2010,Gable,BrkFace,0.0,676.0,TA,1,1,2,2863,1,None,1,300.0,0,307345
828,90,RL,6238,Reg,NAmes,1Fam,1Story,7,8,2000,2000,Gable,VinylSd,0.0,1932.0,Fa,3,1,1,2443,0,Attchd,1,293.0,0,343673
829,70,C (all),6567,Reg,NAmes,1Fam,1Story,8,3,1984,2006,Gable,BrkFace,0.0,943.0,Ex,1,0,2,1884,1,Attchd,1,212.0,0,270665
830,30,RL,7038,Reg,NAmes,Duplex,2.5Unf,6,2,1961,1988,Gable,VinylSd,0.0,1104.0,Ex,3,0,1,3383,1,Attchd,2,297.0,0,368752
831,50,RL,4137,Reg,Sawyer,Duplex,1.5Fin,2,1,1948,1956,Gable,VinylSd,300.0,858.0,TA,1,0,4,1497,0,None,1,126.0,0,174322
832,60,RH,5118,Reg,NridgHt,1Fam,1Story,2,6,1994,2010,Gable,VinylSd,300.0,489.0,Ex,0,0,3,1754,0,Detchd,3,586.0,0,209545
833,45,RL,4904,IR1,OldTown,1Fam,SFoyer,8,4,1924,1937,Hip,Wd Sdng,0.0,558.0,Ex,3,0,4,1791,0,Attchd,3,636.0,0,256534
834,20,RL,5519,IR1,OldTown,1Fam,2Story,1,3,1922,1938,Gable,VinylSd,0.0,1438.0,Ex,1,0,0,1753,0,Attchd,2,544.0,0,220670
835,40,RH,7963,Reg,OldTown,1Fam,1Story,6,2,1923,1923,Gable,MetalSd,0.0,954.0,TA,1,0,4,1311,0,BuiltIn,1,254.0,0,201555
836,190,RL,9109,Reg,CollgCr,TwnhsE,1.5Fin,6,2,1937,1946,Gable,BrkFace,100.0,659.0,Ex,2,2,1,1124,1,Attchd,1,229.0,0,218230
837,160,RM,17592,Reg,Edwards,1Fam,1Story,4,4,1927,1949,Gable,VinylSd,400.0,0.0,TA,3,1,2,2049,1,Attchd,0,0.0,0,185177
838,85,RL,4918,Reg,NridgHt,1Fam,SFoyer,10,1,1920,1935,Gable,VinylSd,0.0,1169.0,Ex,1,1,3,1495,1,Detchd,3,544.0,0,294958
839,80,RL,13255,IR1,NWAmes,1Fam,2Story,3,6,1953,1979,Hip,BrkFace,100.0,1076.0,Ex,2,0,4,3204,0,BuiltIn,2,460.0,0,318892
840,150,FV,7280,Reg,OldTown,1Fam,1Story,3,5,2006,2010,Gable,MetalSd,300.0,659.0,TA,1,2,4,1769,1,Detchd,1,247.0,0,203730
841,60,RL,7905,Reg,SawyerW,1Fam,SFoyer,1,9,1917,1935,Gable,BrkFace,0.0,478.0,Fa,3,0,2,1676,2,None,0,0.0,0,161598
842,30,RL,11354,Reg,NridgHt,1Fam,1Story,3,2,1935,1958,Gable,MetalSd,0.0,762.0,Ex,0,0,3,2510,0,Attchd,2,357.0,0,224284
843,80,RL,4622,IR2,Edwards,1Fam,1Story,4,9,1998,2010,Gable,MetalSd,0.0,1399.0,Ex,3,1,5,2039,0,Attchd,2,492.0,0,267644
844,45,RL,9810,IR1,NAmes,1Fam,2Story,5,9,1944,1946,Gable,VinylSd,0.0,1263.0,Ex,3,0,4,1715,1,Detchd,3,711.0,0,280949
845,90,RL,8806,IR1,Somerst,1Fam,1Story,3,9,1972,1999,Gable,BrkFace,0.0,1058.0,TA,1,0,4,1491,1,Detchd,1,177.0,0,184133
846,150,RL,10365,Reg,Sawyer,1Fam,2.5Unf,6,4,1952,1963,Gable,BrkFace,200.0,838.0,Ex,1,0,5,5417,1,Detchd,2,377.0,0,448905
847,75,RL,9363,Reg,OldTown,1Fam,1Story,5,5,2001,2003,Gable,BrkFace,0.0,730.0,Ex,3,0,1,2015,1,BuiltIn,0,0.0,0,231857
848,85,RL,27657,IR1,SawyerW,1Fam,2Story,3,8,1929,1943,Gable,MetalSd,0.0,844.0,Gd,2,1,1,2503,0,Attchd,0,0.0,0,218525
849,70,RL,5890,Reg,Edwards,1Fam,2Story,6,8,1959,1975,Hip,BrkFace,300.0,1227.0,Ex,2,1,0,1330,1,Attchd,2,567.0,0,250523
850,120,RL,6213,Reg,OldTown,TwnhsE,1.5Fin,6,1,2007,2010,Gable,MetalSd,0.0,1344.0,Ex,2,1,2,1520,0,Attchd,0,0.0,0,233827
851,90,RL,5933,Reg,SawyerW,1Fam,1Story,8,1,1997,2003,Gable,MetalSd,0.0,808.0,TA,1,0,3,3407,0,Detchd,2,401.0,0,389333
852,40,RL,6138,Reg,Sawyer,1Fam,2Story,2,6,1931,1949,Gable,BrkFace,0.0,2476.0,TA,1,1,4,2749,0,Attchd,0,0.0,0,270645
853,180,FV,5891,Reg,SawyerW,1Fam,2Story,1,7,1966,1972,Gable,VinylSd,0.0,931.0,Fa,3,0,4,2074,0,Detchd,2,445.0,0,184093
854,75,RL,14683,IR1,Sawyer,1Fam,1.5Fin,4,2,1966,1970,Gable,VinylSd,0.0,781.0,Ex,0,0,0,1612,1,Attchd,2,381.0,0,221021
855,45,RL,16485,Reg,Edwards,TwnhsE,1.5Fin,7,2,1927,1952,Hip,VinylSd,200.0,1620.0,TA,1,2,4,1685,1,Attchd,2,366.0,0,286831
856,30,RL,6091,IR1,CollgCr,1Fam,2Story,10,5,1943,1950,Gable,HdBoard,0.0,397.0,Gd,3,0,2,1476,2,Attchd,0,0.0,0,265141
857,90,RL,5344,IR1,OldTown,1Fam,1Story,3,9,1978,1998,Gable,MetalSd,0.0,1087.0,Ex,3,1,0,1277,0,Detchd,2,507.0,0,198001
858,50,RL,10256,IR2,OldTown,TwnhsE,1Story,3,5,1940,1955,Hip,MetalSd,0.0,872.0,Gd,0,0,2,2385,2,Attchd,3,732.0,0,258792
859,20,RM,6148,Reg,Edwards,1Fam,1Story,5,8,1962,1977,Gable,BrkFace,400.0,1602.0,Ex,2,1,0,2125,1,Detchd,2,561.0,0,281509
860,150,RL,11119,Reg,CollgCr,1Fam,SFoyer,5,8,1922,1940,Gable,MetalSd,100.0,1143.0,Gd,3,1,4,2254,0,Attchd,1,198.0,0,244227
861,75,RL,8968,IR2,CollgCr,1Fam,1Story,10,5,2003,2010,Gable,VinylSd,300.0,949.0,Gd,3,0,0,1634,1,Attchd,1,286.0,0,264245
862,160,RL,3797,Reg,OldTown,1Fam,1Story,3,8,1974,1988,Gable,Wd Sdng,0.0,1170.0,TA,3,0,1,1952,1,Attchd,3,551.0,0,248805
863,75,RL,17566,Reg,NAmes,1Fam,1Story,9,8,1947,1953,Gable,BrkFace,200.0,588.0,Ex,2,1,3,1588,0,Detchd,2,358.0,0,270410
864,40,RL,19889,Reg,Sawyer,1Fam,2.5Unf,4,5,1931,1935,Gable,VinylSd,300.0,1321.0,Gd,2,0,4,1453,1,Attchd,1,149.0,0,189981
865,20,RL,5964,Reg,Gilbert,1Fam,1Story,3,5,1956,1978,Gable,Wd Sdng,100.0,524.0,Ex,0,0,5,2981,1,BuiltIn,2,404.0,0,274502
866,45,RH,6675,Reg,OldTown,Duplex,2Story,2,4,1999,2009,Gable,VinylSd,0.0,1036.0,Fa,1,1,3,1875,1,Attchd,1,199.0,0,220989
867,80,RL,9348,IR1,NAmes,1Fam,1Story,10,1,1932,1941,Gable,Wd Sdng,0.0,910.0,Gd,2,0,4,2105,1,Attchd,0,0.0,0,305279
868,190,RL,9578,IR1,OldTown,1Fam,1.5Fin,9,9,1923,1947,Gable,VinylSd,0.0,443.0,Ex,1,1,3,2323,0,Attchd,0,0.0,0,270925
869,80,RL,11262,Reg,NAmes,1Fam,1Story,4,2,1938,1958,Gable,VinylSd,0.0,922.0,Ex,1,0,1,1882,1,Attchd,3,516.0,0,239694
870,180,RL,22139,IR1,OldTown,1Fam,1Story,3,1,1933,1955,Gable,MetalSd,100.0,1005.0,Gd,2,0,3,1943,1,Attchd,3,612.0,0,209946
871,20,RL,7416,Reg,Edwards,1Fam,1Story,7,6,1955,1981,Gable,BrkFace,0.0,690.0,Ex,3,1,0,1305,0,Attchd,2,410.0,0,207711
872,90,RH,5436,Reg,Gilbert,2fmCon,2Story,8,5,1927,1935,Gable,HdBoard,0.0,598.0,Gd,0,0,3,1381,0,Detchd,3,446.0,0,236312
873,180,RL,4065,IR2,NridgHt,1Fam,2Story,2,1,1936,1936,Gable,BrkFace,0.0,1093.0,Ex,1,0,4,1360,1,Attchd,2,361.0,0,172921
874,190,RL,5622,Reg,NridgHt,1Fam,2Story,7,7,1906,1925,Gable,HdBoard,0.0,1037.0,Gd,3,0,5,2168,0,Attchd,0,0.0,0,224254
875,190,RL,7969,IR1,NWAmes,1Fam,1Story,5,7,1967,1967,Gable,VinylSd,0.0,983.0,Ex,2,0,5,1846,1,Attchd,0,0.0,0,236417
876,190,RL,19876,Reg,Sawyer,1Fam,1Story,5,3,1936,1943,Gable,VinylSd,0.0,901.0,Gd,1,0,2,1381,2,Attchd,1,227.0,0,192238
877,70,RL,6255,IR1,Edwards,1Fam,1.5Fin,3,8,1955,1957,Gable,BrkFace,100.0,715.0,Fa,1,0,3,2151,0,Attchd,2,492.0,0,265899
878,60,FV,9062,Reg,Gilbert,1Fam,2.5Unf,5,6,1964,1965,Gable,Wd Sdng,0.0,2228.0,Gd,1,0,5,2128,0,None,0,0.0,0,236298
879,160,RL,8036,Reg,NAmes,1Fam,1Story,2,4,1964,1993,Hip,BrkFace,100.0,796.0,Ex,3,0,3,1467,0,Detchd,0,0.0,0,161575
880,70,RL,14679,Reg,Sawyer,1Fam,1Story,4,3,1946,1949,Hip,VinylSd,0.0,635.0,Fa,3,1,5,1793,1,Detchd,2,544.0,0,206307
881,70,RL,28665,Reg,Gilbert,1Fam,2Story,6,1,1919,1945,Mansard,VinylSd,300.0,917.0,Ex,3,1,3,2130,2,Attchd,1,140.0,0,270113
882,75,RL,6214,Reg,CollgCr,1Fam,2Story,1,2,1918,1936,Hip,MetalSd,0.0,835.0,Gd,1,0,4,1397,1,Attchd,1,191.0,0,141706
883,190,RL,6344,IR1,Sawyer,Twnhs,2Story,10,2,1928,1938,Gable,VinylSd,0.0,789.0,Gd,1,1,3,2142,0,Attchd,1,239.0,0,307687
884,75,RL,13657,Reg,Edwards,1Fam,1Story,4,5,1973,1977,Gable,VinylSd,0.0,1900.0,Ex,0,1,4,1978,1,Attchd,1,245.0,0,272500
885,85,RL,11395,IR1,NWAmes,1Fam,2Story,6,4,1959,1987,Gable,MetalSd,0.0,571.0,Ex,0,0,4,1339,1,Attchd,0,0.0,0,186603
886,160,RL,20401,Reg,Edwards,1Fam,2Story,9,2,1917,1940,Gable,Wd Sdng,0.0,911.0,Ex,3,1,2,1931,0,Attchd,2,415.0,0,264770
887,90,RL,10850,Reg,NAmes,1Fam,1Story,2,9,1991,2000,Gable,VinylSd,100.0,586.0,TA,3,0,5,2017,1,Detchd,2,392.0,0,212397
888,30,RL,6770,IR3,NridgHt,Twnhs,1Story,7,7,1934,1957,Gable,VinylSd,0.0,723.0,TA,2,1,0,1498,0,None,0,0.0,0,210652
889,120,RL,10887,IR2,SawyerW,1Fam,1Story,6,8,1942,1968,Gable,HdBoard,0.0,1798.0,Ex,3,0,4,1534,1,Attchd,0,0.0,0,235973
890,120,RL,14105,Reg,Somerst,TwnhsE,1Story,2,8,1994,2010,Gable,MetalSd,100.0,1004.0,Ex,0,0,5,1336,0,Detchd,0,0.0,0,178701
891,120,RL,12212,IR1,SawyerW,1Fam,2Story,8,2,1990,1997,Gable,Wd Sdng,0.0,999.0,TA,0,1,1,1580,0,Detchd,3,780.0,0,286584
892,45,RL,10442,Reg,Somerst,1Fam,2Story,7,5,1910,1922,Gable,MetalSd,0.0,616.0,Ex,0,0,3,1801,1,Attchd,2,377.0,0,232345
893,45,RH,13812,Reg,Edwards,1Fam,2Story,5,3,1948,1976,Gable,BrkFace,200.0,757.0,Ex,1,0,1,1535,1,BuiltIn,2,372.0,0,203943
894,150,RL,14539,Reg,Gilbert,1Fam,2Story,5,9,1937,1941,Hip,Wd Sdng,0.0,1861.0,Ex,1,0,3,1158,0,Attchd,2,505.0,0,206276
895,180,RL,16172,IR3,NAmes,1Fam,1Story,7,9,1963,1988,Hip,BrkFace,100.0,1096.0,Ex,3,0,2,1470,2,Detchd,1,256.0,0,259339
896,90,RL,11207,IR3,OldTown,Duplex,1Story,9,6,1968,1993,Hip,Wd Sdng,100.0,783.0,Gd,2,1,4,1595,1,Attchd,0,0.0,0,257803
897,85,RL,7453,Reg,NridgHt,1Fam,1Story,9,4,1907,1933,Gable,VinylSd,200.0,1070.0,Gd,2,1,0,2310,0,Attchd,0,0.0,0,312104
898,120,RM,8719,IR1,Sawyer,1Fam,1Story,9,8,1933,1944,Hip,MetalSd,100.0,999.0,Ex,2,0,4,2161,1,Attchd,0,0.0,0,286726
899,150,RL,14812,IR1,NWAmes,1Fam,1.5Fin,6,5,1947,1973,Gable,Wd Sdng,0.0,641.0,TA,1,0,3,2323,1,BuiltIn,3,758.0,0,288040
900,75,RM,5385,Reg,NAmes,1Fam,2Story,10,3,1955,1967,Hip,Wd Sdng,0.0,774.0,Ex,0,1,0,1448,1,Attchd,2,443.0,0,251194
901,190,RL,9743,IR1,Edwards,1Fam,2Story,6,8,1975,1996,Gable,HdBoard,500.0,2212.0,Gd,0,0,4,1886,0,Attchd,0,0.0,0,250459
902,160,RL,6656,Reg,CollgCr,1Fam,1Story,3,6,2001,2008,Gable,VinylSd,0.0,1050.0,Ex,1,1,0,874,1,Attchd,3,714.0,0,177358
903,150,RL,8220,Reg,CollgCr,1Fam,1Story,1,5,1964,1978,Gable,HdBoard,0.0,479.0,TA,2,0,3,2056,1,Attchd,0,0.0,0,173259
904,150,RL,15355,IR1,NAmes,1Fam,1Story,7,1,1930,1942,Gable,HdBoard,200.0,1101.0,Ex,2,0,2,2171,1,Detchd,1,291.0,0,254336
905,40,RM,8915,Reg,Somerst,1Fam,1Story,4,3,1903,1903,Gable,HdBoard,0.0,1512.0,Ex,3,0,2,1627,0,Detchd,2,563.0,0,198381
906,120,RL,8293,Reg,CollgCr,1Fam,2Story,1,7,2008,2010,Gable,MetalSd,0.0,625.0,TA,3,0,4,1975,1,Detchd,3,732.0,0,232904
907,150,RM,4105,Reg,Edwards,1Fam,1Story,8,3,1949,1954,Gable,BrkFace,0.0,747.0,Ex,2,0,1,1147,0,Detchd,0,0.0,0,196562
908,180,RL,11767,IR1,NWAmes,Twnhs,2Story,6,1,1968,1978,Gable,MetalSd,0.0,1606.0,Gd,1,0,3,1421,1,BuiltIn,2,445.0,0,252889
909,150,RL,11189,Reg,OldTown,2fmCon,1Story,6,8,1929,1941,Gable,VinylSd,0.0,910.0,Fa,2,0,4,2274,2,Detchd,3,751.0,0,300442
910,120,FV,23899,Reg,Sawyer,1Fam,1.5Fin,2,7,1987,2007,Gable,BrkFace,400.0,847.0,Gd,3,0,4,2107,0,CarPort,2,558.0,0,240679
911,40,RL,6947,Reg,SawyerW,1Fam,2Story,1,5,1958,1977,Gable,VinylSd,100.0,526.0,Ex,2,0,2,1597,0,Attchd,2,459.0,0,170132
912,150,RL,9041,Reg,Gilbert,1Fam,2Story,2,5,1966,1966,Gable,HdBoard,100.0,1377.0,Ex,1,0,0,2306,1,Attchd,1,,0,243706
913,30,C (all),9179,IR1,SawyerW,1Fam,2Story,4,6,1974,1984,Gable,VinylSd,0.0,832.0,TA,0,0,3,1884,1,None,2,303.0,0,246399
914,20,RL,17831,Reg,Somerst,2fmCon,2Story,2,7,1944,1969,Gable,VinylSd,0.0,376.0,Ex,1,0,0,1554,0,Detchd,3,650.0,0,181283
915,75,RL,7726,Reg,CollgCr,1Fam,1Story,1,3,1903,1913,Gable,VinylSd,0.0,478.0,Gd,1,0,5,1711,1,BuiltIn,2,505.0,0,179686
916,160,FV,9316,Reg,OldTown,2fmCon,1Story,7,4,1925,1932,Gable,MetalSd,0.0,717.0,TA,3,1,5,1577,1,Attchd,3,773.0,0,219929
917,80,RL,10981,Reg,Sawyer,1Fam,SFoyer,8,1,1926,1947,Gable,VinylSd,0.0,584.0,Ex,1,1,3,1267,1,BuiltIn,2,480.0,0,231029
918,80,RL,8895,IR1,NWAmes,1Fam,1Story,6,7,1945,1947,Hip,VinylSd,0.0,0.0,TA,1,0,1,2635,1,Detchd,0,0.0,0,256260
919,90,RL,6481,Reg,NridgHt,1Fam,2Story,4,2,2006,2010,Hip,HdBoard,0.0,2293.0,Ex,3,0,5,1524,0,Attchd,1,140.0,0,241776
920,75,RL,8928,IR1,NAmes,1Fam,2Story,6,7,1963,1981,Gable,HdBoard,0.0,1191.0,Gd,3,0,2,1408,2,Attchd,0,0.0,0,232963
921,50,RL,13860,Reg,Gilbert,1Fam,2Story,3,6,1990,2001,Gable,BrkFace,500.0,320.0,Gd,0,1,1,1142,0,Attchd,1,207.0,0,152965
922,20,RL,4850,IR1,NridgHt,1Fam,2Story,8,4,2005,2010,Gable,BrkFace,0.0,791.0,Ex,2,0,4,819,0,BuiltIn,3,622.0,0,246034
923,80,RM,8660,IR1,Gilbert,1Fam,1Story,10,2,1950,1977,Gable,MetalSd,100.0,866.0,Ex,1,0,5,2231,0,Detchd,1,244.0,0,298081
924,190,RL,5709,Reg,SawyerW,1Fam,2Story,2,7,1949,1971,Gable,BrkFace,0.0,497.0,Gd,3,1,2,2294,1,BuiltIn,2,598.0,0,222948
925,60,FV,14728,Reg,CollgCr,1Fam,SFoyer,5,7,1905,1912,Hip,Wd Sdng,0.0,1111.0,Gd,0,0,4,2586,1,Attchd,2,449.0,0,296125
926,120,RM,3783,IR2,NWAmes,1Fam,1Story,1,5,1958,1962,Gable,MetalSd,0.0,396.0,Ex,2,0,1,1728,0,CarPort,0,0.0,0,170906
927,180,FV,6127,IR1,OldTown,1Fam,1Story,6,9,1914,1923,Gable,HdBoard,0.0,1392.0,TA,3,0,3,1641,1,Attchd,1,209.0,0,236979
928,70,RL,9785,Reg,Gilbert,Twnhs,1Story,2,3,1929,1950,Gable,VinylSd,0.0,1598.0,Ex,2,1,4,1552,1,Attchd,3,674.0,0,200416
929,75,RL,17725,Reg,Gilbert,2fmCon,1Story,4,9,1941,1956,Gable,HdBoard,0.0,2300.0,TA,2,0,0,1595,1,Attchd,3,560.0,0,228410
